epoch,train_loss,val_loss,train_mean_ang,train_median_ang,train_p95_ang,train_p99_ang,train_max_ang,train_var_ang,val_mean_ang,val_median_ang,val_p95_ang,val_p99_ang,val_max_ang,val_var_ang
474,0.00024270936846733094,0.0021410404394070306,1.0333027,0.8744685,2.311882,3.201607,5.096391,0.5203725,2.7329962,1.4669286,7.9215965,12.040598,13.082089,7.719767
475,0.00019155427813529968,0.002078127736846606,0.9306232,0.7833468,2.0700026,3.0521932,4.1795917,0.39430502,2.6760712,1.5684967,8.707602,11.627622,12.613648,7.83302
476,0.00017872185679152609,0.0020294804126024246,0.9141864,0.78758186,1.8836164,3.0825534,3.9085584,0.33730823,2.5786173,1.5122722,8.208493,11.741827,13.008286,7.559128
477,0.00018267662497237325,0.002115244045853615,0.89149255,0.7380746,2.0930667,2.9464376,4.238591,0.4092529,2.625487,1.4696369,8.384752,12.369516,14.322232,8.325718
478,0.00021668967208825053,0.002195684860150019,0.9893679,0.8559229,2.1911864,3.4857469,4.288798,0.43584237,2.7626615,1.8592303,8.563935,12.722546,15.419853,8.116105
479,0.00016772739065345376,0.0020676578084627786,0.8819463,0.7491268,1.8581918,2.936766,3.75155,0.322329,2.6332834,1.5031326,7.6368837,12.657683,15.455623,7.9542513
480,0.00016769367968663573,0.002087124933799108,0.87129384,0.77329046,1.9629,2.7428224,4.1447253,0.34016138,2.599766,1.4356706,7.7441144,13.050321,15.055413,8.268117
481,0.00015334010124206542,0.002020868162314097,0.8480683,0.72145015,1.9135394,2.476001,3.4694974,0.29045835,2.5221908,1.2495058,7.56521,12.233263,14.149571,8.186823
482,0.00014981919783167542,0.0021430415411790213,0.83526284,0.7295416,1.9176083,2.6109319,3.7630672,0.2879184,2.6615043,1.4348989,7.831419,13.534637,15.463885,8.416529
483,0.00015722021460533143,0.0020140366007884345,0.8366073,0.690405,1.9508688,2.7002697,3.448952,0.32555664,2.512693,1.3843372,7.835215,12.9850645,16.738472,8.278975
484,0.00015037922916235401,0.0019836854189634323,0.8234718,0.69689316,1.8983414,2.4828951,3.4913244,0.31314507,2.517191,1.3587009,7.8906846,12.275166,15.14461,7.997152
485,0.00014550358115229757,0.002035432184735934,0.79851973,0.6471007,1.9029784,2.4123523,3.9519062,0.31454378,2.5651944,1.3445692,8.135017,12.9776125,15.664058,8.116312
486,0.0001379115995950997,0.0019990752140680947,0.7657832,0.63118076,1.7870376,2.6485946,4.0556474,0.32137248,2.475909,1.322056,7.9515147,13.3413725,15.904905,8.367495
487,0.000157166444696486,0.00227647398908933,0.8387261,0.70443356,1.9648625,2.8044705,4.1645236,0.32892984,2.6827471,1.5741446,8.847032,13.75805,16.669476,9.267983
488,0.00019682656158693135,0.002305504555503527,0.93041044,0.78284705,2.197454,2.954046,4.1763105,0.4165007,2.7940722,1.497984,8.541818,13.268897,16.318844,8.753804
489,0.0001694072669488378,0.0020959085474411645,0.9084723,0.80842453,1.8480341,2.5791848,2.8484695,0.2899441,2.5873826,1.395617,8.385373,12.927332,16.542366,8.658579
490,0.00013971240492537617,0.002090650921066602,0.77948475,0.6330381,1.8034445,2.6049955,4.337115,0.31341437,2.5321186,1.2836149,7.8974724,13.861381,16.012522,8.524834
491,0.00015798722335603089,0.0021885776271422706,0.849708,0.7330201,1.9566056,2.5784836,3.2807395,0.31751978,2.659986,1.4844897,8.359048,14.116152,16.493021,8.807793
492,0.00017431299318559467,0.0020700637251138687,0.885554,0.7380746,2.0013776,2.5707197,4.171196,0.36163527,2.4933696,1.3062556,7.6233416,13.645358,16.96913,8.644536
493,0.00018194108095485718,0.0020464155822992325,0.893816,0.71491116,2.0972488,3.4418054,3.9730089,0.39691585,2.6105013,1.5370185,7.734925,12.805974,16.516102,8.06099
494,0.00012356113933492452,0.0022118687629699707,0.74630654,0.6262009,1.6951666,2.2795532,3.2960997,0.25042766,2.6860058,1.5733072,8.273842,13.860947,15.950006,8.521554
495,0.00013582777522969992,0.002058527742822965,0.8003665,0.70554376,1.7972833,2.476765,2.7686663,0.25196013,2.5500367,1.4024985,7.7038064,13.857546,16.62205,8.286596
496,0.0001498670649016276,0.001999305561184883,0.835488,0.7233463,1.9030606,2.4483864,3.1980639,0.2851321,2.527441,1.4073465,7.4511833,13.779929,16.422503,8.011427
497,0.00011527617403771729,0.0019912999123334885,0.749638,0.65759903,1.5950012,2.093751,2.2988248,0.1940222,2.565974,1.5385593,7.8049364,13.583294,15.422975,7.786442
498,0.0001442537974799052,0.0022905711084604263,0.81675464,0.7022078,1.8355036,2.4953542,2.9046118,0.2839132,2.7990186,1.751718,9.051666,13.179339,16.07458,8.763191
499,0.00015195370884612202,0.0022060622771581015,0.82833207,0.69520646,1.868737,2.649035,3.5710027,0.31140977,2.6831613,1.4538727,8.095272,13.185389,17.940033,8.678774
500,0.00016447610629256816,0.0021991624186436334,0.8609961,0.7501709,2.0239258,2.9021094,3.3371842,0.33822843,2.68138,1.632591,8.051355,13.347615,16.518972,8.593885
501,0.00016210393281653523,0.0020200423896312714,0.8607697,0.7595032,1.9342645,2.7762623,3.7513933,0.31731072,2.5608792,1.5135508,7.1076074,13.601932,16.394213,7.8738427
502,0.00015433886903338135,0.0019786786288022995,0.81796396,0.6743467,1.9195555,2.4873443,4.853329,0.32976574,2.5302763,1.3657508,7.574365,14.004501,16.74108,7.9396734
503,0.00013044382532825693,0.0020781575391689935,0.77189577,0.62993944,1.8182641,2.457416,3.299187,0.26346838,2.4740267,1.2147009,7.852691,14.31061,17.02539,8.932772
504,0.00013589674490503966,0.0022484324872493744,0.78719056,0.6807005,1.8188901,2.555859,3.294555,0.27303842,2.6263623,1.4985315,8.6719265,12.957514,16.71462,8.992129
505,0.00015393043984659015,0.002245485782623291,0.846272,0.7467722,1.7936038,2.8040867,3.766344,0.2945391,2.6633925,1.5183889,7.7644944,13.746316,16.825937,8.5785885
506,0.00017450245562940835,0.0022316183894872665,0.8868955,0.7661724,1.9879162,2.9398315,5.434514,0.35748923,2.6173759,1.2972419,7.965962,13.385507,17.20491,9.009895
507,0.00020538323209621013,0.0021268464624881744,0.98277134,0.88779306,2.1677961,3.100402,4.5870595,0.3843518,2.7682872,1.6530823,7.9001913,13.048651,15.555533,7.6112976
508,0.00020900562463793904,0.0019480443249146144,0.97652435,0.82281923,2.2082214,2.957179,4.8083158,0.41815785,2.4274259,1.2018313,8.126099,13.764191,15.961012,8.20384
509,0.0003787579789059237,0.0019196619590123494,1.0885609,0.89831036,2.5284085,3.9389095,18.066868,1.316877,2.7434666,1.970154,7.679134,11.15715,13.293943,6.022704
510,0.00034206104988697915,0.00225880059103171,1.2512232,1.0795592,3.0386226,3.9440696,4.6415668,0.68810177,2.6560237,1.5267045,7.763608,15.362706,18.510057,9.3168955
511,0.0003190130344592035,0.002348711093266805,1.2058778,0.99720734,2.7238727,3.6802487,4.2935443,0.6458703,2.8654757,1.8010572,8.112022,13.992379,15.057556,8.195241
512,0.00037808928638696673,0.0025406920661528907,1.2097061,1.0028819,3.0226586,4.9966125,8.574781,0.98223126,3.0241795,1.8905609,9.321376,12.865724,13.557884,9.141777
513,0.0007558060390874744,0.0023470514764388404,1.715773,1.3887485,4.2685466,7.5059714,10.7703495,2.042531,2.9279537,1.8950758,8.147955,10.984118,17.947525,8.261802
514,0.0008788484474644065,0.005404523263374965,1.8018836,1.4499642,4.8655453,7.6548014,14.5993595,2.5286906,4.1860886,2.775676,12.977703,15.717934,17.093493,14.63314
515,0.001623494008090347,0.002714884156982104,2.2903752,1.6535107,6.232998,11.627738,24.828545,5.5052176,3.1534922,1.9033604,9.36469,14.263448,16.431295,9.723091
516,0.0012000117520801724,0.002521048610409101,1.853962,1.4086158,4.63554,10.232274,30.69412,4.528445,2.878906,2.033722,7.9194813,13.7811,15.140258,8.182347
517,0.0009899776033125817,0.0028539573152860007,1.7938242,1.2467829,4.786306,9.464021,18.278107,3.323494,3.1900933,2.246307,9.804013,14.440205,17.265503,9.962172
518,0.0009648362494772301,0.002745064596335093,1.7246172,1.3546525,4.0158296,7.2192016,26.561188,3.4351883,2.9113674,1.4400027,9.9319725,13.074458,15.016078,10.151905
519,0.0007695978879928588,0.0023916189869244895,1.6178557,1.2750283,4.190132,6.206591,19.947102,2.448655,2.7195385,1.5137374,8.36201,14.962805,16.658686,9.818697
520,0.0005553532333578915,0.0025491503377755484,1.4091588,1.1813431,2.979631,5.367531,15.167601,1.6785353,2.7790883,1.3432438,9.013427,14.208998,17.216454,10.184052
521,0.000638929835986346,0.0024951137602329254,1.4309703,1.1148714,3.5516505,5.310241,21.35027,2.1680665,2.9121432,1.5952581,9.720851,13.643921,14.410691,9.449552
522,0.00040737308096140624,0.0023496846357981362,1.2204595,0.99484986,2.7667766,3.494762,13.688191,1.1504463,2.666775,1.3911748,10.413118,13.74592,16.2231,10.046315
523,0.0005977707757847384,0.0023285249869028726,1.2485476,1.0562881,2.6105802,4.131131,26.379267,2.4238763,2.839391,1.5898921,8.27369,12.858608,16.747553,8.615517
524,0.00033835399663075807,0.0024223445604244867,1.1777502,0.99406266,2.7322423,4.3982077,9.0164585,0.842253,2.6412685,1.2355845,7.733205,14.137907,15.803474,9.681117
525,0.00022842241043690591,0.0025576166808605194,1.0257657,0.922809,2.1541471,3.0754309,5.28676,0.4485409,2.8410838,1.4120039,9.551517,14.379486,15.50353,10.106413
526,0.0002127536101033911,0.00246460922062397,0.98851603,0.8731248,2.1825378,2.8103862,5.946925,0.42170653,2.804327,1.757637,9.159198,14.066174,16.253815,9.920461
527,0.0003310852777212858,0.0025425336013237634,1.1773274,0.97998685,2.8472764,4.160699,6.87318,0.75288355,2.805069,1.552299,9.099694,13.4883995,15.155808,9.959841
528,0.00032518122112378477,0.002456038569410642,1.2042922,1.0317346,2.600842,4.3368764,5.0586143,0.6765755,2.7419467,1.5557125,8.063254,14.280103,16.693579,9.789735
529,0.00028046143823303284,0.0023126589755217233,1.1125177,0.89678437,2.6677535,3.6743846,4.6232147,0.6038814,2.7428658,1.4124279,8.847226,12.18142,15.346266,8.884828
530,0.00018275609414558858,0.002289046843846639,0.9168614,0.77732855,1.9875654,2.9767923,3.465432,0.35917196,2.6476257,1.3924292,8.95957,12.533764,16.25062,9.087382
531,0.0001740000571589917,0.0021612277875343957,0.88802165,0.7209075,2.046256,2.7202086,3.7843933,0.35213163,2.4955566,1.2374368,8.562145,12.93237,16.294617,8.8870735
532,0.00015689793712226675,0.002492392435669899,0.8557651,0.76463854,1.9922814,2.5691404,2.8159852,0.3006014,2.6817153,1.3230819,8.484851,13.091616,15.351531,9.732384
533,0.0001981623243773356,0.002565282086531321,0.9156448,0.7446731,2.159085,3.5075126,4.4230156,0.46517146,2.8588822,1.6970351,9.321724,14.041222,17.311804,9.906007
534,0.00020907369966153056,0.002434931074579557,0.9251532,0.74755794,2.2475276,3.1367874,6.498631,0.5204535,2.7669415,1.5679684,9.126568,12.518765,15.208623,9.034925
535,0.00019581218191888183,0.002238531286517779,0.91699237,0.7512135,2.167134,3.2644424,4.437207,0.44398925,2.6214612,1.3065646,8.582523,12.521331,15.84898,9.003968
536,0.00019376465934328735,0.0023532633980115256,0.9354415,0.74964905,2.2407975,2.6578708,3.2963374,0.3909399,2.7483487,1.4369936,8.264154,12.776968,15.7425165,9.258718
537,0.0001530093530891463,0.0021906178444623947,0.84255344,0.73061365,1.9706185,2.3185873,3.703643,0.29555082,2.561475,1.3475277,8.896397,12.720244,16.124405,8.88172
538,0.00012737050652503968,0.0022302400320768356,0.76534456,0.6772422,1.7087113,2.4616985,3.1061447,0.2524568,2.6985416,1.5052567,8.210188,12.788604,15.933455,8.175705
539,0.00013183359929826112,0.0022396830221017203,0.76042455,0.6379646,1.7777538,2.6375272,4.0286617,0.28182375,2.552133,1.2026885,8.628056,13.089746,15.765787,9.151264
540,0.00016604686039499938,0.0023234964658816657,0.85632914,0.7129926,1.9517603,2.803142,4.255193,0.35873812,2.6925538,1.4179034,8.663936,13.408648,16.922073,9.184013
541,0.00013254942808998748,0.0021795338640610376,0.77020466,0.65132034,1.8099769,2.44715,3.2058287,0.2797581,2.5655313,1.179014,8.516575,12.593629,15.879663,8.844165
542,0.00012944339570822194,0.0021724707136551538,0.7650895,0.63118076,1.7174175,2.4296842,3.078098,0.26861125,2.5645344,1.1878855,7.772307,12.16499,15.541914,8.445539
543,0.00012077192892320454,0.0022204493482907615,0.7325244,0.6106975,1.7159581,2.415989,3.7685788,0.2542445,2.5978549,1.3458021,8.169446,13.024751,16.085157,8.705523
544,0.0001419681659899652,0.0021487530320882797,0.7772198,0.63025004,1.8466088,2.985214,3.3637135,0.32016066,2.532145,1.2523301,8.794409,12.340257,15.310196,8.709723
545,0.0003169868770055473,0.0033158560593922934,1.0647346,0.8416293,2.421843,4.824598,9.581561,0.951994,3.5058877,2.1011925,10.518546,13.493933,17.971539,11.24631
546,0.0005148790776729583,0.002425162121653557,1.4109523,1.1900898,3.1386254,4.8740306,13.345055,1.4042342,2.8024232,1.758464,8.841954,14.933187,16.818527,9.287526
547,0.0004025978883146308,0.0024708937853574753,1.2471731,0.99975514,3.181492,4.465941,12.068051,1.104154,2.7757516,1.6063888,7.9748755,13.796132,18.082973,8.988754
548,0.0002980806049890816,0.0023473681261142096,1.1159823,0.94315326,2.4508228,3.9148033,9.503488,0.7160689,2.8722267,1.81003,8.049576,13.306254,15.62816,8.759653
549,0.0002652713085990399,0.0020453594624996185,1.0950931,0.924927,2.469487,3.7586327,4.5903893,0.54470897,2.588634,1.6169045,7.686888,12.2129755,15.904384,8.010081
550,0.0002163576049497351,0.0022128733495871225,0.9932402,0.8713301,2.0448148,2.9683137,6.8618703,0.43908438,2.5935788,1.3832248,8.741687,12.221935,15.777899,8.504112
551,0.00017864195222500712,0.002000154306491216,0.904441,0.75433284,2.028447,2.8520088,4.479121,0.3602436,2.4313037,1.0493443,8.392056,12.808741,15.60686,8.3835945
552,0.00014089093761867843,0.002153125281135241,0.8173192,0.7370134,1.7364533,2.2473786,3.31263,0.2619133,2.5625272,1.4093534,8.678477,13.02312,15.297659,8.811348
553,0.0001307101093698293,0.0021050026019414267,0.7702368,0.6655847,1.7756336,2.2678993,3.575879,0.25939846,2.5950654,1.229624,8.287519,12.506307,14.0312195,8.141826
554,0.00013112037268001587,0.002199159935116768,0.77442485,0.66263825,1.7117293,2.6098628,2.8833046,0.25899667,2.6742535,1.3686094,8.514106,12.428981,15.1381645,8.383179
555,0.00011664246150758117,0.0021966534356276193,0.7291992,0.59413195,1.6914897,2.2700512,2.3750398,0.23412874,2.5086536,1.1740319,8.058856,13.924463,17.382381,9.240977
556,0.0001388731598854065,0.0022338529427846274,0.79284286,0.66529065,1.7539488,2.506028,3.42005,0.2811645,2.556065,1.4521577,8.166664,13.805524,17.08244,9.067579
557,0.00016018656606320292,0.002121126279234886,0.833448,0.70831174,1.7921991,2.1715631,6.8683267,0.35652202,2.5060039,1.285208,8.834017,13.4382715,16.703669,8.946385
558,0.00016160205006599427,0.002176867797970772,0.8589759,0.74204075,1.9812666,2.6622443,3.0055027,0.32314947,2.6161137,1.6413345,8.761945,13.810858,16.071087,8.5960655
559,0.00021406609332188964,0.0021469021836916604,0.9574176,0.7722776,2.1510012,3.3654583,5.721321,0.49115232,2.6232255,1.575387,8.731575,13.500848,15.122385,8.287056
560,0.00015113467234186828,0.0021449923515319824,0.82471186,0.7013713,1.9284513,2.6114767,3.4116242,0.31137526,2.6404958,1.5952697,8.96198,13.295231,14.876689,8.273349
561,0.0001856293820310384,0.0022461762030919394,0.88132244,0.69323343,2.2040768,3.315196,4.6593843,0.4301112,2.685393,1.468469,8.5959635,13.170803,14.678465,8.614067
562,0.00019905662338715047,0.002456688011686007,0.9431898,0.78284705,2.2437255,3.0944653,3.7402067,0.41723934,2.648431,1.3433372,9.119176,14.997137,16.762384,10.109736
563,0.00014056425832677632,0.0022650628040234246,0.80792254,0.6807005,1.7796274,2.4147706,2.6371524,0.26982808,2.5700989,1.1461303,8.868217,14.7041445,17.162535,9.522699
564,0.00011147621728014201,0.002180225526293119,0.72363037,0.63489,1.5917122,2.031153,3.678977,0.20567602,2.5369442,1.3012536,8.4984665,13.847041,16.31239,9.173649
565,0.00010928879579296336,0.002212879558404287,0.6901382,0.58717495,1.5027117,2.3066669,4.0892606,0.24363041,2.5854127,1.2097826,8.891582,13.195596,15.089794,8.981197
566,0.00011774763464927673,0.0021189283579587936,0.7280292,0.607807,1.780308,2.2696705,2.867169,0.2458621,2.4842343,1.1569395,8.340315,13.314804,15.462425,8.752258
567,0.00011700703587848694,0.0021470561623573303,0.72343254,0.6351981,1.5743766,2.4551215,2.943175,0.24300446,2.55364,1.4414676,8.18704,13.760223,16.013525,8.829565
568,0.00011316297168377787,0.002253469700614611,0.71424675,0.58717495,1.7456167,2.1903849,2.6538005,0.2349681,2.692692,1.6748545,8.734239,13.399264,16.289661,8.713205
569,0.00012420537386788056,0.002231283113360405,0.73368806,0.6036073,1.7576009,2.4199286,2.7489414,0.28046146,2.6059983,1.4850059,8.255197,13.865273,15.478187,8.962467
570,0.00013993246073368937,0.0022441564748684564,0.8026571,0.69661236,1.8379505,2.4987173,3.3243704,0.27711126,2.6222408,1.2022257,8.230004,13.285588,14.921822,9.22487
571,0.00010345219430746511,0.0022105115155378976,0.68330365,0.5888388,1.6033399,2.1217997,3.2101617,0.21233155,2.5899892,1.4531988,8.047866,12.802923,14.409704,8.817526
572,0.00010125804401468485,0.002061023066441218,0.6870768,0.61293626,1.5003959,2.1291478,2.7973635,0.1915342,2.4243674,1.210424,7.6888247,13.509106,16.52858,8.768821
573,0.0003438616028870456,0.0020782767484585443,1.159135,0.87581,3.009239,4.188389,7.695492,0.92879903,2.643634,1.3733914,7.3832426,13.366149,14.929419,7.445185
574,0.00043966693454422056,0.0025259355703989663,1.3397075,1.1388357,3.0174344,4.796763,9.9032755,1.0982829,3.0463223,2.2738547,8.721125,11.696879,15.06891,7.1348834
575,0.0012113774847239255,0.003952503204345703,1.9420923,1.5198125,4.830579,9.751932,19.97804,4.1634936,3.5893533,2.5038507,11.856427,13.91975,19.306936,12.691999
576,0.0006382561312057078,0.002151455730199814,1.5719715,1.2719553,3.427402,5.1125145,17.868382,1.7388427,2.548032,1.3732574,6.3608065,12.866195,16.547403,7.9873977
577,0.0007095381733961403,0.003772847975293795,1.6103084,1.2805417,4.0319057,7.306924,14.30661,2.0896537,3.2472577,1.8368983,10.185599,17.720808,20.002077,14.327823
578,0.0007077724905684591,0.0027006485809882483,1.6639764,1.2617604,4.0817814,6.900021,10.1521635,1.888036,2.8709888,1.6846958,8.276396,13.777319,13.859256,9.928548
579,0.00040511181810870767,0.0026446040719747543,1.2927479,1.0957512,2.989491,5.1261024,7.730302,0.99398583,2.7585988,1.4922419,7.7945724,18.228643,18.61641,11.905464
580,0.0002489176392555237,0.0027066568533579507,1.0767844,0.9325121,2.4390657,3.2687604,4.6951923,0.4795483,2.8265476,1.3128607,8.932333,16.071295,17.005518,11.532856
581,0.0001916511816671118,0.0026814639568328857,0.9562712,0.8285071,2.049276,2.776852,3.7247832,0.34298643,2.8812459,1.5221114,10.452107,14.826803,16.534424,11.33881
582,0.0001774786988971755,0.002632413680354754,0.91654825,0.78981483,2.0109456,2.6299958,2.9995697,0.32688424,2.783365,1.236493,8.659603,15.83064,16.485598,11.199946
583,0.0001454059552634135,0.0025376187016566596,0.81690174,0.68414134,1.8312,2.470785,3.2819328,0.2851454,2.7199233,1.412188,8.26732,15.937856,16.004843,10.931168
584,0.00012412705109454691,0.0025639074544111886,0.7784421,0.7179156,1.6374145,1.9277375,2.7462342,0.20982485,2.7568803,1.1880289,7.8919234,16.407642,16.740665,11.190031
585,0.00011380120005924255,0.0025557130575180054,0.719005,0.6045791,1.6349428,2.1303997,3.6942737,0.22799848,2.730223,1.3227704,8.137689,16.113228,16.22645,11.1911955
586,0.000135917296865955,0.0026240088045597076,0.79326886,0.7066522,1.789625,2.3499048,3.2163763,0.2600117,2.8041842,1.408053,7.928733,16.212534,16.444208,11.38264
587,0.00012459651799872517,0.002583872526884079,0.7589442,0.6471007,1.6996375,2.3503315,3.2650673,0.24292503,2.8104281,1.7079301,7.8300066,15.861087,16.142744,10.689432
588,0.00011638556548859924,0.002456989139318466,0.72945267,0.62713766,1.5415395,2.4485986,3.3280785,0.2260939,2.720174,1.4522913,8.724452,14.332529,15.456661,10.362863
589,0.0001270398613996804,0.0024150156726439795,0.7676267,0.64891243,1.6766082,2.216555,2.748443,0.23957802,2.6380632,1.3260689,8.795656,14.966344,15.303999,10.58712
590,0.00010580600472167135,0.002428904796640078,0.70485675,0.62432325,1.5690128,2.2079356,2.7944229,0.19724831,2.6572607,1.2050574,7.856149,15.181434,15.491912,10.478616
591,0.00010113439901033417,0.0025178653498490653,0.67786974,0.5605794,1.5734427,1.9728549,3.0258856,0.20573343,2.71209,1.3550599,8.759684,14.432539,15.712682,10.65252
592,0.00010954566881991923,0.0025191704432169595,0.6971892,0.5814822,1.6696659,2.3662093,3.165577,0.23140173,2.701236,1.3764782,8.570912,14.920499,15.279759,11.027835
593,9.601599915185943e-05,0.002485015739997228,0.65827614,0.56717277,1.4933066,2.2438097,3.3826349,0.19581696,2.6865814,1.3546937,7.9135485,14.947084,15.242744,10.76267
594,9.889851440675557e-05,0.0025557012607653937,0.65886635,0.5442861,1.4793273,2.0486248,3.7929213,0.20777294,2.7715623,1.5204496,9.015255,15.25644,15.503707,10.997235
595,0.00011566516302991659,0.002558598294854164,0.6994597,0.5760729,1.5776588,2.7368531,4.09376,0.26689798,2.758267,1.4659228,8.652143,14.840767,15.7328205,10.938076
596,0.0001159848616225645,0.0025054545452197394,0.7360878,0.6501175,1.5027158,2.1298673,3.6022835,0.21898319,2.6632183,1.3114934,8.326323,15.22929,15.755261,11.059098
597,0.00011747596377972513,0.0025695754836002984,0.7162118,0.61357445,1.659323,2.496157,3.1191638,0.25584245,2.7203944,1.401226,9.81361,15.295637,16.486103,11.290771
598,9.951929649105296e-05,0.0024791229516267776,0.68050236,0.5914913,1.4980209,2.2118738,2.932781,0.19010805,2.6994529,1.2040751,9.2555685,14.026165,14.726192,10.72011
599,8.891525183571503e-05,0.002422181268533071,0.6351756,0.5503638,1.4783432,2.007754,2.60872,0.18095179,2.703929,1.4963841,8.690707,13.685479,14.115332,10.319509
600,7.953374471981079e-05,0.0025197590390841165,0.601112,0.5166201,1.3754969,1.8666254,2.35052,0.15860115,2.8086011,1.4922042,8.590248,14.761338,15.796226,10.2842045
601,8.670327777508646e-05,0.0025505144149065018,0.62615335,0.5147229,1.4965855,2.0525603,2.373391,0.17272969,2.7608235,1.2501143,8.994506,14.492497,16.55263,10.84351
602,0.00012152951501775533,0.0023038343836863837,0.7454083,0.61484873,1.7250742,2.4604003,2.7195895,0.243657,2.6110904,1.1688405,9.250366,13.956252,14.0293455,9.708738
603,0.00010624838570947758,0.002466704696416855,0.7022281,0.6106975,1.5665083,2.0112038,2.635816,0.20749371,2.7140553,1.3700936,8.901643,14.05719,16.011444,10.5158825
604,0.00012419004866387695,0.0025891829282045364,0.75114316,0.6318005,1.6493486,2.277574,3.8660426,0.2483661,2.8430424,1.3732157,8.435723,13.867019,15.510044,10.755167
605,0.000125463719596155,0.0025049553563197455,0.76391786,0.6519209,1.7931939,2.308505,2.7550583,0.24407728,2.735062,1.3812561,9.455618,13.685978,15.743057,10.514936
606,0.00010180421755649149,0.002420421689748764,0.67845756,0.58483756,1.5044625,2.2807071,2.9315794,0.20853312,2.720439,1.5514758,9.771073,13.846109,15.64439,10.239432
607,0.0001074307126691565,0.002368642638127009,0.69224614,0.61580276,1.6106548,2.280675,3.4394588,0.22381346,2.6631749,1.3258377,8.197296,13.613245,15.195637,10.022376
608,0.00010110892937518656,0.002451971173286438,0.6702275,0.5581307,1.4736626,2.4722333,3.2370052,0.21631013,2.7086978,1.3784549,8.393705,13.582605,15.303495,10.13339
609,0.00010804860648931936,0.0024022944271564484,0.6973826,0.60587233,1.6085392,2.1892347,3.4671266,0.2246724,2.650797,1.3765616,8.142377,13.987596,15.428984,10.508331
610,9.041623445227743e-05,0.002494878446062406,0.647472,0.5510744,1.3975964,2.1125064,2.5717678,0.17404799,2.679249,1.2840796,8.885033,13.811902,16.025467,10.9068575
611,8.491973479976878e-05,0.0025613754987716675,0.62980205,0.5293412,1.3568325,1.9791491,2.5795195,0.15979579,2.7659423,1.6495862,9.926453,14.826947,15.335011,10.742426
612,9.709948528325186e-05,0.0024537164717912674,0.66533893,0.5814822,1.4744514,2.1630936,3.1435459,0.19559585,2.6891117,1.3054233,8.589099,14.475259,16.458836,10.542457
613,0.00010772880457807332,0.0024762613077958426,0.70622396,0.598071,1.5590242,2.2195396,2.6288264,0.21123837,2.7440426,1.3938283,8.44908,13.973143,15.324804,10.3713
614,0.00010837651236215606,0.002481830616792043,0.71295106,0.6192882,1.4733667,2.1524997,3.0020485,0.20315857,2.7451375,1.5114272,8.844452,13.816853,15.930284,10.326281
615,9.345493657747283e-05,0.002299231787522634,0.63199943,0.51052403,1.4796981,2.213744,2.8630698,0.21566412,2.6235802,1.5271183,8.346119,13.742827,15.904021,9.76645
616,8.203057164791971e-05,0.0023389638712008796,0.61536604,0.5315545,1.3505105,2.0188425,2.7954736,0.16054736,2.6168332,1.3270078,8.6593685,13.716686,16.32277,9.907149
617,9.411441598786041e-05,0.002249753102660179,0.63170135,0.55390763,1.3073027,1.8696688,5.8214717,0.2186449,2.543967,1.1649873,9.418732,13.08897,15.999319,9.505364
618,0.00012852164451032877,0.002492543930808703,0.7403386,0.6000308,1.7485402,2.5702407,4.007559,0.2929891,2.7904518,1.6822611,9.650182,14.239961,16.311636,9.732007
619,0.0001288870323332958,0.0024001256873210273,0.7610366,0.6443735,1.7791164,2.5909076,3.1419888,0.26848975,2.5910573,1.2039778,8.560172,13.970539,16.924795,10.570328
620,0.0001269616303034127,0.0023752028743426004,0.74902636,0.6293179,1.6433793,2.707362,3.9577494,0.27496788,2.6085434,1.3991536,9.028141,14.223257,16.247458,9.990853
621,0.00025480678537860514,0.002689458429813385,0.9956883,0.8423265,2.3371727,4.413797,7.1937194,0.66675305,2.944517,1.5068419,10.380819,13.315051,15.801958,10.683395
622,0.00017540282919071616,0.0023752134293317795,0.9078886,0.75069237,2.0467863,2.6454587,3.5173604,0.32958305,2.6273885,1.4815987,8.289046,14.920736,17.193304,9.685508
623,0.0007025480549782514,0.00314557117720445,1.6085774,1.2636201,3.9792256,6.9690027,11.469374,1.9617351,3.0043786,1.6170053,9.834388,14.539759,18.54389,10.897219
624,0.0013343775318935514,0.0035397366931041083,2.101555,1.5156864,5.608195,10.938375,19.64159,4.3438087,3.8715618,3.1781306,10.963038,15.200549,17.442934,10.034422
625,0.002052407553419471,0.003241365154584249,2.5179493,1.8284196,6.7013416,14.070984,28.156666,7.211853,3.287153,2.4422393,9.672203,14.029206,19.392588,10.1631155
626,0.0015314440545625984,0.002154739573597908,2.3211193,1.7299744,5.4849653,9.821933,27.880848,4.769017,2.5929744,1.7574558,7.7394223,15.244018,18.690798,8.965973
627,0.000764836899470538,0.0026651484270890555,1.7189081,1.3208616,4.1605544,6.780504,12.795471,2.0796008,3.0377789,2.0335867,8.145698,13.005514,16.61922,9.246585
628,0.0005881680548191071,0.002417660007874171,1.5600231,1.3295739,3.909979,5.266926,11.129035,1.4450431,2.833439,1.7088227,8.052481,15.298152,16.236383,9.005931
629,0.00044161241967231033,0.0027314449350039163,1.3804052,1.1730314,3.2045658,4.4098053,10.3252535,0.9877725,2.9483669,1.4772134,9.149724,15.562825,17.148178,11.103156
630,0.0003047153470106423,0.0023406955103079477,1.1915697,0.9707583,2.6585717,3.4814184,4.437693,0.57887626,2.666955,1.4012957,8.758994,15.138952,17.236322,9.94885
